libheif/oss-fuzz_42536646	honggfuzz	address
selinux/oss-fuzz_428041877	libfuzzer	undefined
wireshark/arvo_1268	libfuzzer	address
igraph/arvo_66992	libfuzzer	address
ghostscript/arvo_49528	libfuzzer	address
hiredis/arvo_28777	libfuzzer	undefined
mruby/arvo_47213	honggfuzz	address
ffmpeg/oss-fuzz_42537586	libfuzzer	memory
ghostscript/oss-fuzz_393414239	libfuzzer	address
mupdf/arvo_55868	libfuzzer	address
ffmpeg/oss-fuzz_42537788	libfuzzer	memory
ghostscript/arvo_52986	libfuzzer	address
opensc/arvo_29912	libfuzzer	address
ffmpeg/oss-fuzz_378102638	libfuzzer	memory
libraw/arvo_60728	libfuzzer	address
libhevc/arvo_23197	libfuzzer	memory
libxml2/arvo_57521	libfuzzer	memory
libavc/oss-fuzz_42536279	libfuzzer	address
mupdf/arvo_5492	afl	address
flac/arvo_57354	afl	address
assimp/arvo_43414	libfuzzer	address
ghostscript/arvo_50307	libfuzzer	address
ghostscript/arvo_51045	libfuzzer	address
libdwarf/arvo_59950	afl	address
lcms/arvo_42227	honggfuzz	address
miniz/arvo_27413	libfuzzer	memory
fluent-bit/arvo_26345	libfuzzer	address
mruby/arvo_56991	honggfuzz	address
librawspeed/arvo_4511	afl	address
assimp/arvo_58479	libfuzzer	undefined
flac/arvo_58481	libfuzzer	address
cyclonedds/arvo_51292	libfuzzer	address
libxml2/arvo_66446	afl	address
libdwarf/arvo_59091	afl	address
lua/arvo_37621	honggfuzz	address
libplist/arvo_44089	libfuzzer	address
opensc/arvo_53536	afl	address
ffmpeg/oss-fuzz_42537629	libfuzzer	memory
binutils/arvo_25841	libfuzzer	address
kamailio/arvo_42238	libfuzzer	address
opensc/arvo_50683	afl	address
lcms/arvo_49461	libfuzzer	address
wireshark/arvo_47624	libfuzzer	address
mruby/arvo_62500	afl	address
binutils/arvo_61011	honggfuzz	address
capstone/arvo_13467	libfuzzer	memory
ghostscript/arvo_42907	libfuzzer	address
libxml2/oss-fuzz_435781342	libfuzzer	address
mruby/arvo_59827	libfuzzer	memory
libraw/arvo_60983	afl	address
libxml2/arvo_61337	libfuzzer	address
wireshark/arvo_1571	libfuzzer	address
ghostscript/oss-fuzz_399390672	libfuzzer	address
leptonica/arvo_44008	libfuzzer	address
ghostscript/arvo_42957	libfuzzer	address
libical/arvo_47986	afl	address
ffmpeg/oss-fuzz_445961558	libfuzzer	memory
opensc/arvo_60616	honggfuzz	address
ghostscript/arvo_43156	libfuzzer	address
libxaac/arvo_63564	libfuzzer	undefined
fluent-bit/arvo_30090	honggfuzz	address
leptonica/arvo_22140	afl	address
upx/oss-fuzz_383187490	libfuzzer	address
assimp/arvo_59056	libfuzzer	address
igraph/arvo_47947	libfuzzer	address
assimp/arvo_24465	libfuzzer	address
ghostscript/oss-fuzz_399390078	libfuzzer	address
jsoncpp/arvo_21916	afl	address
binutils/arvo_55587	honggfuzz	address
opensc/arvo_25943	honggfuzz	address
ffmpeg/oss-fuzz_385170375	libfuzzer	address
upx/oss-fuzz_383194079	libfuzzer	address
fluent-bit/arvo_27279	libfuzzer	address
opensc/arvo_27480	honggfuzz	address
ghostscript/arvo_43599	libfuzzer	address
libical/oss-fuzz_42536390	libfuzzer	address
binutils/oss-fuzz_408254000	libfuzzer	address
opensc/arvo_25473	honggfuzz	address
assimp/arvo_57001	afl	address
libdwarf/arvo_57887	afl	address
libxml2/arvo_66679	libfuzzer	address
ffmpeg/oss-fuzz_42537773	libfuzzer	memory
haproxy/oss-fuzz_415850462	honggfuzz	address
selinux/oss-fuzz_388319478	libfuzzer	memory
libavc/arvo_62290	honggfuzz	address
mupdf/oss-fuzz_42536080	libfuzzer	address
binutils/arvo_40544	honggfuzz	address
openthread/oss-fuzz_411460530	libfuzzer	address
yara/arvo_3862	libfuzzer	address
mruby/arvo_57037	libfuzzer	address
binutils/arvo_51799	honggfuzz	address
ghostscript/arvo_53052	libfuzzer	address
gpac/oss-fuzz_438309779	libfuzzer	address
ffmpeg/oss-fuzz_42537594	libfuzzer	memory
libavc/arvo_27856	libfuzzer	address
binutils/arvo_54667	afl	address
upx/arvo_65519	afl	address
libbpf/arvo_40317	libfuzzer	address
hdf5/arvo_55214	libfuzzer	address
radare2/arvo_13704	libfuzzer	address
libavc/arvo_57333	libfuzzer	memory
libjxl/oss-fuzz_454749502	libfuzzer	address
libraw/arvo_42108	libfuzzer	address
ghostscript/arvo_53711	libfuzzer	address
ghostscript/oss-fuzz_401846983	libfuzzer	address
gpsd/oss-fuzz_42537883	libfuzzer	memory
skcms/arvo_6521	libfuzzer	undefined
libspng/arvo_14935	libfuzzer	address
ghostscript/arvo_54436	libfuzzer	address
hdf5/arvo_56076	afl	address
binutils/arvo_59591	honggfuzz	address
libxml2/arvo_57410	libfuzzer	memory
ffmpeg/oss-fuzz_42537687	libfuzzer	memory
opensc/arvo_63163	honggfuzz	address
ghostscript/arvo_43255	libfuzzer	address
harfbuzz/arvo_40540	libfuzzer	address
ghostscript/oss-fuzz_399388655	libfuzzer	address
opensc/arvo_32202	honggfuzz	address
librawspeed/arvo_3447	afl	address
ffmpeg/oss-fuzz_42537569	libfuzzer	memory
libwebp/oss-fuzz_438264629	libfuzzer	memory
tinygltf/arvo_42123	libfuzzer	address
binutils/arvo_55985	afl	address
ghostscript/oss-fuzz_395969084	libfuzzer	address
binutils/arvo_59488	honggfuzz	address
libxml2/arvo_52869	afl	address
openexr/arvo_59457	afl	address
imagemagick/arvo_5710	libfuzzer	memory
librawspeed/arvo_4492	afl	address
binutils/arvo_50305	honggfuzz	address
mruby/arvo_38251	libfuzzer	address
libavc/arvo_58278	libfuzzer	address
kmime/oss-fuzz_441263171	libfuzzer	memory
libwebp/oss-fuzz_382816119	libfuzzer	address
fluent-bit/arvo_26327	libfuzzer	address
harfbuzz/arvo_49187	afl	address
flac/arvo_17069	libfuzzer	address
qpdf/oss-fuzz_42536536	libfuzzer	address
ffmpeg/oss-fuzz_42537575	libfuzzer	memory
mupdf/arvo_7367	libfuzzer	memory
libgit2/arvo_11167	libfuzzer	address
mruby/arvo_59931	libfuzzer	address
mupdf/oss-fuzz_42537171	libfuzzer	address
hoextdown/arvo_23764	afl	address
yara/arvo_14560	libfuzzer	address
opensc/arvo_19222	honggfuzz	address
libxml2/arvo_55980	libfuzzer	address
capstone/arvo_14912	libfuzzer	memory
sleuthkit/arvo_46779	afl	address
ffmpeg/oss-fuzz_42537859	libfuzzer	memory
libspectre/arvo_21302	libfuzzer	memory
libraw/arvo_46615	libfuzzer	memory
gdal/arvo_4071	libfuzzer	address
harfbuzz/arvo_25013	libfuzzer	memory
opensc/arvo_28185	libfuzzer	address
binutils/arvo_21011	libfuzzer	address
libcoap/arvo_26371	libfuzzer	address
hostap/arvo_27269	libfuzzer	address
opensc/arvo_60769	honggfuzz	address
libxml2/oss-fuzz_417062198	libfuzzer	address
opensips/arvo_52204	afl	address
binutils/arvo_19414	libfuzzer	address
ghostscript/arvo_43984	libfuzzer	address
openjpeg/arvo_18979	afl	address
ghostscript/arvo_51011	libfuzzer	address
util-linux/arvo_53149	afl	address
fluent-bit/arvo_28265	libfuzzer	address
assimp/arvo_58770	libfuzzer	undefined
faad2/arvo_58452	libfuzzer	memory
libraw/arvo_46244	libfuzzer	memory
openssl/arvo_8241	afl	address
opensc/arvo_46852	libfuzzer	address
ghostscript/arvo_44406	libfuzzer	address
mupdf/arvo_59500	libfuzzer	address
harfbuzz/arvo_4099	libfuzzer	memory
mupdf/arvo_64453	libfuzzer	address
mruby/arvo_34652	libfuzzer	address
libpcap/arvo_48863	libfuzzer	address
kamailio/arvo_38050	libfuzzer	address
harfbuzz/arvo_47790	afl	address
yara/arvo_13956	libfuzzer	address
ffmpeg/oss-fuzz_42537683	libfuzzer	memory
binutils/arvo_60532	libfuzzer	memory
libavc/arvo_64286	honggfuzz	address
opensc/arvo_64215	afl	address
mosquitto/arvo_55948	honggfuzz	address
libxaac/arvo_62274	libfuzzer	undefined
binutils/arvo_49801	afl	address
assimp/arvo_25401	libfuzzer	address
ffmpeg/oss-fuzz_383825645	libfuzzer	memory
fluent-bit/arvo_33750	honggfuzz	address
mupdf/arvo_5665	libfuzzer	memory
mruby/arvo_66426	afl	address
ghostscript/arvo_42613	libfuzzer	address
ghostscript/arvo_45222	libfuzzer	address
binutils/arvo_40618	afl	address
binutils/arvo_42639	afl	address
wireshark/arvo_6423	afl	address
openexr/arvo_46309	libfuzzer	address
ghostscript/arvo_51418	libfuzzer	address
selinux/arvo_43209	honggfuzz	address
binutils/arvo_55933	honggfuzz	address
libraw/arvo_52475	libfuzzer	address
ghostscript/arvo_55898	libfuzzer	address
hunspell/arvo_52195	libfuzzer	address
capstone/arvo_58666	libfuzzer	memory
libgit2/arvo_11382	libfuzzer	address
mruby/arvo_35727	libfuzzer	address
librawspeed/arvo_53618	libfuzzer	memory
mupdf/arvo_63831	libfuzzer	memory
libdwarf/oss-fuzz_385742125	libfuzzer	address
libdwarf/arvo_59699	libfuzzer	address
quickjs/oss-fuzz_416299802	libfuzzer	memory
mruby/arvo_36930	libfuzzer	address
harfbuzz/arvo_11245	libfuzzer	address
yara/arvo_3848	libfuzzer	address
ffmpeg/oss-fuzz_42538001	libfuzzer	memory
php/arvo_58080	libfuzzer	memory
binutils/arvo_56726	honggfuzz	address
quickjs/oss-fuzz_428754593	libfuzzer	memory
exiv2/arvo_64151	honggfuzz	address
harfbuzz/oss-fuzz_399228599	libfuzzer	memory
upx/arvo_66079	libfuzzer	undefined
librawspeed/arvo_4812	afl	address
ffmpeg/oss-fuzz_383825642	libfuzzer	memory
harfbuzz/arvo_21092	afl	address
opensc/arvo_58932	honggfuzz	address
harfbuzz/arvo_60268	libfuzzer	memory
sleuthkit/arvo_38872	libfuzzer	address
c-blosc2/arvo_34259	libfuzzer	address
haproxy/oss-fuzz_416231227	libfuzzer	address
libsndfile/arvo_26803	afl	address
ghostscript/arvo_50267	libfuzzer	address
mruby/arvo_34691	honggfuzz	address
fluent-bit/arvo_26593	libfuzzer	address
mongoose/arvo_51757	afl	address
binutils/arvo_44864	afl	address
libavc/arvo_59543	libfuzzer	address
libavc/arvo_65418	libfuzzer	address
flac/oss-fuzz_42537169	libfuzzer	memory
ghostscript/arvo_42560	libfuzzer	address
libraw/arvo_46224	libfuzzer	memory
openjpeg/arvo_47500	afl	address
ghostscript/oss-fuzz_399388654	libfuzzer	address
leptonica/arvo_31179	libfuzzer	memory
libxaac/arvo_64960	libfuzzer	address
kamailio/arvo_38307	libfuzzer	address
php/arvo_42894	libfuzzer	address
ghostscript/arvo_42325	libfuzzer	address
mruby/arvo_49269	libfuzzer	address
libsndfile/arvo_27503	honggfuzz	address
c-blosc2/arvo_29171	afl	address
ffmpeg/oss-fuzz_42538238	libfuzzer	memory
harfbuzz/arvo_11730	libfuzzer	memory
librawspeed/arvo_4440	afl	address
clamav/arvo_23499	libfuzzer	address
arrow/oss-fuzz_454097865	libfuzzer	address
wireshark/arvo_1237	libfuzzer	address
hunspell/arvo_51498	libfuzzer	address
libxml2/arvo_34461	afl	address
duckdb/arvo_56682	libfuzzer	address
libjxl/oss-fuzz_432441297	libfuzzer	address
lldpd/arvo_52006	libfuzzer	address
fmt/arvo_25884	honggfuzz	address
curl/arvo_66012	afl	address
ffmpeg/oss-fuzz_42538357	libfuzzer	memory
fluent-bit/arvo_46082	libfuzzer	address
ghostscript/arvo_45173	libfuzzer	address
zstd/arvo_44239	libfuzzer	address
assimp/arvo_25240	libfuzzer	address
libxml2/arvo_56964	afl	address
htslib/arvo_65820	afl	address
selinux/arvo_58085	libfuzzer	address
yara/arvo_11945	libfuzzer	address
wireshark/arvo_3535	afl	address
libwebp/oss-fuzz_448792425	libfuzzer	memory
hunspell/arvo_52486	afl	address
gpac/oss-fuzz_42537014	libfuzzer	address
yara/arvo_14813	libfuzzer	address
binutils/arvo_31961	afl	address
